manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_type,engine_capacity,body_type,price_usd,up_counter
Honda,Prelude,mechanical,blue,10000,1993,gasoline,gasoline,2.2,coupe,5750.0,40
Honda,Accord,automatic,black,96000,1995,gasoline,gasoline,2.2,coupe,1800.0,4
Honda,S2000,mechanical,yellow,74000,2008,gasoline,gasoline,2.2,cabriolet,30000.0,6
Honda,Accord,mechanical,other,259000,2003,gas,gasoline,2.4,sedan,5000.0,11
Honda,CR-V,automatic,black,197000,2008,gasoline,gasoline,2.0,suv,11450.0,2
Honda,Civic,automatic,other,276500,2001,gasoline,gasoline,1.6,hatchback,2850.0,6
Honda,Accord,automatic,blue,155000,2008,gasoline,gasoline,2.0,sedan,9500.0,203
Honda,Accord,mechanical,green,313000,1999,gasoline,gasoline,1.6,sedan,3500.0,5
Honda,Civic,automatic,other,123456,2003,hybrid-petrol,gasoline,1.3,sedan,3800.0,1
Honda,Stream,mechanical,black,367000,2002,gasoline,gasoline,2.0,minivan,4200.0,20
Honda,Accord,automatic,silver,400000,1999,gasoline,gasoline,2.0,coupe,3200.0,26
Honda,Accord,mechanical,red,325000,1997,gasoline,gasoline,1.8,sedan,1500.0,26
Honda,Civic,mechanical,black,375236,1997,gasoline,gasoline,1.5,hatchback,2800.0,16
Honda,Civic,mechanical,green,450000,1996,gasoline,gasoline,1.4,hatchback,1100.0,14
Honda,Civic,automatic,white,175000,2010,hybrid-petrol,gasoline,1.4,sedan,6700.0,4
Honda,Accord,mechanical,other,370000,2003,gasoline,gasoline,2.4,sedan,5200.0,23
Honda,Jazz,automatic,silver,169556,2005,gasoline,gasoline,1.3,hatchback,6400.0,3
Honda,FR-V,mechanical,blue,239000,2006,diesel,diesel,2.2,minivan,6799.0,58
Honda,Accord,automatic,blue,170000,2003,gasoline,gasoline,2.4,sedan,7000.0,6
Honda,CR-V,automatic,red,92000,2015,diesel,diesel,1.6,suv,20780.0,5
Honda,Accord,mechanical,black,205000,1999,gasoline,gasoline,1.8,sedan,3100.0,34
Honda,Civic,mechanical,silver,220000,1998,gasoline,gasoline,1.4,universal,2500.0,28
Honda,CR-V,automatic,blue,300000,2006,gas,gasoline,2.4,suv,6600.0,18
Honda,Accord,automatic,grey,156000,2008,gasoline,gasoline,2.4,sedan,9500.0,11
Honda,Ridgeline,automatic,silver,67592,2012,gasoline,gasoline,3.5,pickup,20000.0,4
Honda,Fit,automatic,orange,241402,2009,gasoline,gasoline,1.5,hatchback,7700.0,3
Honda,Civic,mechanical,violet,410000,1998,gasoline,gasoline,1.4,sedan,1800.0,10
Honda,Legend,automatic,black,222000,2001,gasoline,gasoline,3.5,sedan,4500.0,4
Honda,Civic,mechanical,red,149000,2008,gasoline,gasoline,2.0,hatchback,9999.0,5
Honda,Accord,automatic,silver,141622,2005,gasoline,gasoline,2.4,coupe,5600.0,27
Honda,Civic,mechanical,black,226000,2007,gasoline,gasoline,1.4,hatchback,6300.0,34
Honda,Insight,automatic,black,261000,2009,hybrid-petrol,gasoline,1.3,hatchback,5700.0,4
Honda,Civic,automatic,black,146000,2008,gasoline,gasoline,1.8,hatchback,7750.0,109
Honda,CR-V,mechanical,grey,126000,2016,diesel,diesel,1.6,suv,17554.38,1
Honda,Civic,automatic,other,119000,2008,gasoline,gasoline,1.8,hatchback,7450.0,5
Honda,Accord,automatic,white,122494,2007,gasoline,gasoline,2.4,sedan,7999.0,5
Honda,Civic,automatic,blue,237084,2008,hybrid-petrol,gasoline,1.3,sedan,6200.0,14
Honda,Jazz,automatic,green,187270,2004,gasoline,gasoline,1.4,hatchback,3999.0,21
Honda,CR-V,automatic,black,236122,2000,gasoline,gasoline,2.0,suv,4499.0,24
Honda,CR-V,automatic,white,162845,2012,gasoline,gasoline,2.0,suv,12499.0,25
Honda,Civic,mechanical,blue,285000,1996,gasoline,gasoline,1.4,hatchback,1150.0,3
Honda,Accord,mechanical,other,365000,1998,gasoline,gasoline,2.2,sedan,1300.0,35
Honda,Accord,mechanical,other,240000,1996,gas,gasoline,2.2,sedan,2500.0,2
Honda,Civic,mechanical,grey,280000,1999,gasoline,gasoline,1.4,hatchback,2900.0,7
Honda,Accord,mechanical,silver,301000,2000,gasoline,gasoline,1.6,sedan,2950.0,13
Honda,Civic,automatic,black,172000,2010,gasoline,gasoline,1.4,sedan,7000.0,13
Honda,Accord,mechanical,black,260000,2000,gasoline,gasoline,2.3,sedan,3300.0,3
Honda,Pilot,automatic,other,340000,2004,gas,gasoline,3.5,suv,8500.0,5
Honda,CR-V,automatic,black,96000,2009,gasoline,gasoline,2.4,hatchback,10433.45,2
Honda,Accord,automatic,grey,202000,2008,gasoline,gasoline,2.4,sedan,10500.0,2
Honda,Civic,automatic,silver,196000,2009,hybrid-petrol,gasoline,1.3,sedan,6500.0,5
Honda,Civic,automatic,grey,156106,2005,gasoline,gasoline,1.7,sedan,4500.0,22
Honda,Accord,automatic,blue,140013,2009,gasoline,gasoline,2.4,coupe,10000.0,1
Honda,Accord,mechanical,black,270000,2004,gasoline,gasoline,2.0,sedan,7000.0,5
Honda,Civic,mechanical,green,350000,1998,diesel,diesel,2.0,hatchback,2000.0,5
Honda,Stream,automatic,grey,231000,2004,gasoline,gasoline,2.0,minivan,6150.0,5
Honda,Legend,automatic,black,390000,1992,gasoline,gasoline,3.2,coupe,2500.0,1
Honda,Accord,mechanical,silver,235438,1997,gasoline,gasoline,1.8,sedan,1500.0,1
Honda,Civic,mechanical,violet,380000,1996,gasoline,gasoline,1.4,sedan,1700.0,2
Honda,Civic,mechanical,blue,176001,2001,gasoline,gasoline,1.6,sedan,2800.0,3
Honda,Accord,automatic,blue,276000,2003,gasoline,gasoline,2.4,sedan,6200.0,8
Honda,CR-V,automatic,silver,200000,2004,gasoline,gasoline,2.0,suv,6100.0,8
Honda,CR-V,mechanical,blue,205500,1999,gasoline,gasoline,2.0,sedan,3200.0,16
Honda,Civic,mechanical,black,175000,2008,gasoline,gasoline,1.8,hatchback,6900.0,1
Honda,Accord,mechanical,green,407000,1996,gasoline,gasoline,1.8,sedan,2499.0,19
Honda,Fit,automatic,white,40000,2014,gasoline,gasoline,1.5,hatchback,12980.0,2
Honda,Element,mechanical,silver,265752,2006,gasoline,gasoline,2.4,hatchback,6592.05,5
Honda,Accord,automatic,black,211000,2001,gas,gasoline,2.3,coupe,4150.0,200
Honda,Accord,automatic,grey,147750,2009,gasoline,gasoline,3.5,coupe,11200.0,26
Honda,Accord,mechanical,grey,340000,2004,gasoline,gasoline,2.0,sedan,6200.0,4
Honda,Accord,automatic,blue,30000,2018,gasoline,gasoline,1.5,sedan,26200.0,9
Honda,Legend,automatic,silver,335000,1996,gasoline,gasoline,3.5,sedan,3700.0,8
Honda,Accord,mechanical,red,79500,2008,gasoline,gasoline,2.4,sedan,13200.0,2
Honda,Accord,mechanical,grey,275000,2003,gasoline,gasoline,2.0,sedan,6300.0,1
Honda,Pilot,automatic,silver,218000,2008,gasoline,gasoline,3.5,suv,12500.0,27
Honda,Accord,mechanical,silver,380000,1997,gasoline,gasoline,1.8,sedan,1600.0,2
Honda,Civic,automatic,blue,108400,2009,gasoline,gasoline,1.8,sedan,7600.0,1
Honda,Legend,automatic,other,340000,1999,gasoline,gasoline,3.5,sedan,4800.0,2
Honda,Civic,mechanical,black,39154,1997,gasoline,gasoline,1.4,hatchback,1900.0,1
Honda,Accord,mechanical,white,130000,2012,gasoline,gasoline,2.4,sedan,12000.0,15
Honda,Civic,automatic,black,210000,2009,hybrid-petrol,gasoline,1.3,sedan,5500.0,12
Honda,Pilot,automatic,silver,299338,2007,gasoline,gasoline,3.5,suv,7999.0,11
Honda,Civic,mechanical,other,350000,2008,gasoline,gasoline,1.8,hatchback,6700.0,28
Honda,CR-V,automatic,silver,245000,2001,gasoline,gasoline,2.0,suv,3550.0,2
Honda,Prelude,mechanical,black,285000,1997,gasoline,gasoline,2.0,coupe,3000.0,13
Honda,Accord,automatic,grey,216000,2006,gasoline,gasoline,2.4,sedan,8350.0,13
Honda,Civic,mechanical,silver,240000,1999,gasoline,gasoline,1.4,hatchback,3350.0,1
Honda,Accord,mechanical,silver,270000,2005,diesel,diesel,2.2,universal,7000.0,3
Honda,Legend,automatic,black,300000,2000,gasoline,gasoline,3.5,sedan,2222.0,3
Honda,S1000,mechanical,silver,310000,1996,gasoline,gasoline,1.8,sedan,2086.69,1
Honda,Civic,automatic,black,165000,2009,hybrid-petrol,gasoline,1.4,sedan,7900.0,8
Honda,Accord,mechanical,blue,350000,1997,diesel,diesel,2.0,sedan,2600.0,5
Honda,Civic,automatic,black,205000,2008,hybrid-petrol,gasoline,1.3,sedan,4800.0,3
Honda,HR-V,mechanical,blue,205000,1999,gasoline,gasoline,1.6,suv,4200.0,3
Honda,Civic,mechanical,blue,368000,1994,gasoline,gasoline,1.5,sedan,1400.0,2
Honda,CR-V,mechanical,grey,292000,2007,diesel,diesel,2.2,suv,11800.0,47
Honda,Civic,mechanical,red,449245,1995,gasoline,gasoline,1.6,hatchback,1000.0,8
Honda,Civic,mechanical,black,289356,1998,gasoline,gasoline,1.6,coupe,2500.0,6
Honda,Insight,automatic,silver,189900,2009,gasoline,gasoline,1.3,hatchback,8199.0,41
Honda,Shuttle,mechanical,other,100000,1994,gasoline,gasoline,2.0,universal,2500.0,10
Honda,Civic,mechanical,red,300000,1996,gasoline,gasoline,1.4,hatchback,1500.0,1
Honda,Accord,mechanical,grey,400000,2007,gasoline,gasoline,2.0,sedan,6500.0,19
Honda,Civic,mechanical,blue,325000,1993,gasoline,gasoline,1.5,sedan,1000.0,1
Honda,Civic,mechanical,silver,205000,2008,gasoline,gasoline,1.8,hatchback,6900.0,1
Honda,Civic,automatic,red,170000,2009,hybrid-petrol,gasoline,1.3,sedan,5800.0,14
Honda,Civic,mechanical,black,230000,2007,gasoline,gasoline,1.8,hatchback,7700.0,24
Honda,Accord,automatic,silver,230,2000,gasoline,gasoline,2.0,sedan,3300.0,2
Honda,Civic,mechanical,black,172000,2008,gasoline,gasoline,1.8,sedan,6000.0,103
Honda,Accord,mechanical,brown,245000,2006,gasoline,gasoline,2.0,sedan,7300.0,14
Honda,Civic,automatic,other,225000,2011,hybrid-petrol,gasoline,1.3,sedan,8100.0,3
Honda,Accord,mechanical,green,285256,2000,gasoline,gasoline,2.3,coupe,3556.86,5
Honda,Civic,automatic,black,130000,2009,hybrid-petrol,gasoline,1.3,sedan,6600.0,40
Honda,CR-V,automatic,silver,305775,2003,gasoline,gasoline,2.4,suv,8500.0,6
Honda,Aerodeck,mechanical,violet,313000,1998,gasoline,gasoline,1.5,universal,2000.0,12
Honda,Civic,automatic,blue,159000,2007,gasoline,gasoline,1.8,hatchback,7100.0,2
Honda,Accord,automatic,grey,158000,2010,gasoline,gasoline,2.0,sedan,12300.0,34
Honda,Pilot,automatic,black,96000,2012,gasoline,gasoline,3.5,suv,16800.0,1
Honda,Civic,automatic,black,190000,2008,gasoline,gasoline,1.3,sedan,6800.0,3
Honda,Civic,automatic,silver,297000,2001,gasoline,gasoline,1.7,coupe,3650.0,30
Honda,Civic,mechanical,violet,300000,1998,gasoline,gasoline,1.4,universal,2300.0,2
Honda,Civic,automatic,black,165000,2009,hybrid-petrol,gasoline,1.3,sedan,8500.0,41
Honda,Civic,mechanical,silver,315000,2000,gasoline,gasoline,1.4,hatchback,2200.0,4
Honda,Accord,mechanical,green,1111,1995,gasoline,gasoline,2.0,sedan,1000.0,1
Honda,CR-V,mechanical,black,337800,1998,gasoline,gasoline,2.0,suv,3450.0,6
Honda,Civic,mechanical,other,170000,2008,gasoline,gasoline,1.8,sedan,6750.0,3
Honda,Aerodeck,mechanical,green,579364,1997,gasoline,gasoline,2.0,universal,2750.0,34
Honda,Accord,mechanical,blue,188000,2008,gasoline,gasoline,2.4,sedan,9800.0,14
Honda,Fit,automatic,blue,70000,2014,gasoline,gasoline,1.5,hatchback,12500.0,2
Honda,Civic,automatic,grey,220000,2009,hybrid-petrol,gasoline,1.3,sedan,8000.0,23
Honda,Aerodeck,mechanical,blue,310000,1995,gasoline,gasoline,2.0,universal,1300.0,81
Honda,Jazz,automatic,silver,183000,2003,gasoline,gasoline,1.4,hatchback,4399.0,2
Honda,Civic,automatic,white,390000,1998,gasoline,gasoline,1.4,hatchback,2000.0,11
Honda,Accord,automatic,grey,172200,2009,gasoline,gasoline,2.4,sedan,12400.0,6
Honda,CR-V,mechanical,black,197000,2008,gasoline,gasoline,2.0,suv,11900.0,1
Honda,Accord,automatic,blue,400000,2001,gasoline,gasoline,2.0,coupe,5000.0,12
Honda,Prelude,mechanical,red,365000,1996,gasoline,gasoline,2.2,coupe,2000.0,77
Honda,Civic,automatic,silver,200000,2007,hybrid-petrol,gasoline,1.3,sedan,5500.0,1
Honda,CR-V,automatic,white,83686,2011,gasoline,gasoline,2.4,suv,13000.0,3
Honda,Accord,automatic,black,72000,2013,gasoline,gasoline,2.4,sedan,17400.0,36
Honda,CR-Z,automatic,red,126000,2010,hybrid-petrol,gasoline,1.5,coupe,9500.0,15
Honda,Insight,automatic,black,190000,2010,hybrid-petrol,gasoline,1.3,hatchback,9300.0,2
Honda,Civic,mechanical,blue,200000,1999,gasoline,gasoline,1.6,hatchback,3450.0,39
Honda,CR-Z,mechanical,black,126000,2010,hybrid-petrol,gasoline,1.5,coupe,8200.0,8
Honda,Stream,mechanical,green,272000,2002,gasoline,gasoline,1.7,minivan,3500.0,8
Honda,Civic,mechanical,green,300000,1996,gasoline,gasoline,1.5,coupe,1400.0,2
Honda,Jazz,mechanical,silver,240000,2002,gasoline,gasoline,1.4,hatchback,4000.0,29
Honda,Civic,mechanical,silver,366500,2002,diesel,diesel,1.7,hatchback,3699.0,20
Honda,Civic,automatic,silver,81100,2013,hybrid-petrol,gasoline,1.5,sedan,11550.0,53
Honda,Insight,automatic,white,309200,2009,hybrid-petrol,gasoline,1.3,hatchback,6899.0,6
Honda,CR-V,mechanical,brown,123000,2012,gasoline,gasoline,2.0,suv,18899.0,6
Honda,Civic,mechanical,red,189330,2006,gasoline,gasoline,1.8,hatchback,7899.0,9
Honda,Jazz,mechanical,blue,205390,2003,gasoline,gasoline,1.4,hatchback,2399.0,81
Honda,Civic,automatic,black,71370,2015,gasoline,gasoline,1.5,sedan,17100.0,26
Honda,CR-V,automatic,blue,101000,2011,gasoline,gasoline,2.4,suv,11499.0,80
Honda,Pilot,automatic,silver,278950,2008,gasoline,gasoline,3.5,suv,11499.0,6
Honda,CR-V,automatic,silver,260000,2004,gasoline,gasoline,2.4,suv,8000.0,585
Honda,Civic,automatic,other,185000,2010,hybrid-petrol,gasoline,1.3,sedan,6900.0,5
Honda,Civic,mechanical,silver,220000,2004,hybrid-petrol,gasoline,1.3,sedan,4300.0,77
Honda,Accord,automatic,black,420000,1995,gasoline,gasoline,2.0,sedan,2950.0,2
Honda,Crosstour,automatic,black,59840,2011,gasoline,gasoline,3.5,hatchback,18800.0,77
Honda,CR-V,mechanical,black,271680,2007,diesel,diesel,2.2,suv,9999.0,80
Honda,Civic,automatic,white,8280,2017,gasoline,gasoline,1.5,sedan,18899.0,13
Honda,Fit,automatic,red,35400,2015,gasoline,gasoline,1.5,hatchback,11199.0,49
Honda,CR-V,automatic,black,145000,2006,gasoline,gasoline,2.4,suv,11050.0,15
Honda,Pilot,automatic,silver,132800,2012,gasoline,gasoline,3.5,suv,20350.0,29
Honda,Civic,automatic,white,88000,2016,gasoline,gasoline,1.5,sedan,14700.0,5
Honda,Civic,mechanical,orange,155000,2008,gasoline,gasoline,1.8,hatchback,6500.0,1
Honda,Accord,mechanical,silver,330000,2004,gasoline,gasoline,2.0,sedan,6850.0,1
Honda,Accord,mechanical,black,380000,1994,gasoline,gasoline,2.0,sedan,2100.0,1
Honda,Civic,automatic,blue,250000,2009,hybrid-petrol,gasoline,1.4,sedan,6300.0,31
Honda,Civic,mechanical,silver,300000,2001,gasoline,gasoline,1.4,hatchback,3100.0,2
Honda,Odyssey,automatic,white,15300,2017,gasoline,gasoline,3.5,minivan,39800.0,38
Honda,Accord,automatic,white,130000,2012,gasoline,gasoline,2.4,coupe,24900.0,46
Honda,Accord,automatic,grey,90000,2013,gasoline,gasoline,2.4,sedan,16499.0,52
Honda,CR-V,mechanical,silver,205000,2006,gasoline,gasoline,2.0,suv,8200.0,4
Honda,Accord,automatic,grey,181000,2008,gasoline,gasoline,2.4,sedan,10500.0,4
Honda,Civic,automatic,other,250000,2008,hybrid-petrol,gasoline,1.4,sedan,5900.0,7
Honda,Element,automatic,black,344400,2005,gas,gasoline,2.4,suv,8300.0,10
Honda,Accord,mechanical,blue,400000,1996,gasoline,gasoline,1.8,sedan,2100.0,6
Honda,Accord,mechanical,green,354000,1995,gasoline,gasoline,2.0,sedan,1200.0,4
Honda,CR-V,mechanical,grey,270000,2015,diesel,diesel,1.6,suv,19999.0,2
Honda,CR-V,mechanical,blue,180000,1998,gasoline,gasoline,2.0,suv,4800.0,10
Honda,Accord,mechanical,silver,370000,1997,gasoline,gasoline,1.8,sedan,2550.0,2
Honda,CR-V,automatic,white,44400,2013,gasoline,gasoline,2.4,suv,21000.0,1
Honda,Civic,mechanical,red,200000,1994,gasoline,gasoline,1.6,coupe,4100.0,2
Honda,CR-V,automatic,brown,176000,2008,gasoline,gasoline,2.0,suv,10900.0,10
Honda,Civic,mechanical,blue,1,1997,gasoline,gasoline,2.0,hatchback,3300.0,1
Honda,Jazz,mechanical,red,190000,2009,gasoline,gasoline,1.2,hatchback,6200.0,10
Honda,Fit,automatic,black,154497,2009,gasoline,gasoline,1.5,hatchback,7390.0,37
Honda,Accord,mechanical,blue,280000,2004,gas,gasoline,2.4,sedan,6000.0,1
Honda,CR-Z,mechanical,black,175000,2010,hybrid-petrol,gasoline,1.5,hatchback,8200.0,8
Honda,Accord,mechanical,red,400000,1993,gasoline,gasoline,2.0,sedan,1750.0,8
Honda,Civic,mechanical,blue,300000,1992,gasoline,gasoline,1.8,sedan,3200.0,10
Honda,Jazz,mechanical,other,165000,2003,gasoline,gasoline,1.2,hatchback,3500.0,85
Honda,HR-V,mechanical,black,315000,1999,gasoline,gasoline,1.6,suv,4200.0,60
Honda,Accord,mechanical,green,435000,1995,gasoline,gasoline,2.0,sedan,1850.0,3
Honda,Civic,mechanical,blue,12345,1997,gasoline,gasoline,1.4,hatchback,1350.0,1
Honda,Civic,automatic,silver,184000,2009,hybrid-petrol,gasoline,1.3,sedan,6560.0,7
Honda,Jazz,mechanical,silver,178000,2004,gasoline,gasoline,1.4,hatchback,4299.0,6
Honda,Accord,mechanical,blue,360000,1995,gasoline,gasoline,2.0,sedan,1450.0,10
Honda,Insight,automatic,red,215000,2009,hybrid-petrol,gasoline,1.3,liftback,6500.0,7
Honda,Civic,mechanical,blue,383,1997,gasoline,gasoline,1.5,hatchback,2300.0,1
Honda,Accord,automatic,black,270000,2007,gasoline,gasoline,2.4,sedan,7990.0,2
Honda,Prelude,mechanical,red,400000,1993,gasoline,gasoline,2.2,coupe,2600.0,1
Honda,Accord,mechanical,black,323000,1994,gasoline,gasoline,2.0,sedan,1800.0,14
Honda,Accord,automatic,brown,180000,2007,gasoline,gasoline,2.0,universal,8600.0,1
Honda,Civic,automatic,black,135000,2007,hybrid-petrol,gasoline,1.3,sedan,7500.0,1
Honda,Civic,automatic,black,220000,2009,hybrid-petrol,gasoline,1.4,sedan,6700.0,3
Honda,Civic,mechanical,red,182800,2008,gasoline,gasoline,1.8,hatchback,7300.0,16
Honda,Fit,automatic,blue,141622,2009,gasoline,gasoline,1.5,hatchback,7000.0,2
Honda,Prelude,mechanical,black,395899,1999,gasoline,gasoline,2.2,coupe,5100.0,10
Honda,Accord,mechanical,silver,260000,1999,gasoline,gasoline,1.6,sedan,3500.0,8
Honda,Accord,mechanical,blue,280000,1996,gasoline,gasoline,1.8,sedan,1730.0,1
Honda,Civic,automatic,silver,11,2001,gasoline,gasoline,1.6,sedan,2735.94,1
Honda,Accord,automatic,other,200000,1999,gasoline,gasoline,2.0,sedan,3300.0,30
Honda,Pilot,automatic,grey,192000,2008,gasoline,gasoline,3.5,suv,17000.0,22
Honda,Accord,mechanical,yellow,350000,1999,gas,gasoline,2.0,hatchback,2800.0,6
Honda,Accord,automatic,silver,343000,2000,gasoline,gasoline,1.8,hatchback,3500.0,2
Honda,Shuttle,automatic,other,480000,1995,gas,gasoline,2.2,minivan,1900.0,1
Honda,Accord,automatic,white,135000,2013,gasoline,gasoline,2.4,sedan,16900.0,2
Honda,Prelude,mechanical,green,166000,1992,gasoline,gasoline,2.0,coupe,5300.0,18
Honda,Insight,automatic,black,130000,2014,hybrid-petrol,gasoline,1.3,liftback,10000.0,12
Honda,Accord,automatic,silver,150000,2008,gasoline,gasoline,2.0,sedan,10000.0,4
Honda,Accord,automatic,silver,183000,2009,gasoline,gasoline,2.4,sedan,9600.0,9
Honda,Accord,mechanical,red,380000,1996,gasoline,gasoline,2.2,sedan,1200.0,8
Honda,Civic,mechanical,black,120000,2001,gasoline,gasoline,1.7,coupe,3700.0,5
Honda,Civic,automatic,grey,190000,2010,hybrid-petrol,gasoline,1.4,sedan,6300.0,77
Honda,CR-V,automatic,white,78000,2013,gasoline,gasoline,2.0,suv,17200.0,18
Honda,Pilot,automatic,brown,181000,2014,gasoline,gasoline,3.5,suv,21000.0,26
Honda,Civic,automatic,black,233000,2009,hybrid-petrol,gasoline,1.4,sedan,6200.0,7
Honda,Accord,automatic,white,187000,2008,gas,gasoline,2.4,sedan,11000.0,17
Honda,Civic,mechanical,blue,400000,2003,gasoline,gasoline,1.4,hatchback,3350.0,7
Honda,Accord,mechanical,silver,20000,1998,diesel,diesel,2.0,sedan,1300.0,2
Honda,HR-V,mechanical,blue,207000,1999,gasoline,gasoline,1.6,suv,4200.0,1
Honda,Shuttle,automatic,silver,250000,1995,gas,gasoline,2.2,minivan,2800.0,7
Honda,Prelude,mechanical,other,115000,1980,gasoline,gasoline,1.6,coupe,4994.0,7
Honda,CR-V,mechanical,brown,339000,2002,gasoline,gasoline,2.4,suv,5000.0,7
Honda,CR-V,automatic,other,225000,2010,gasoline,gasoline,2.4,suv,12500.0,33
Honda,Civic,automatic,other,175000,2008,gasoline,gasoline,1.8,hatchback,7000.0,4
Honda,Jazz,mechanical,blue,280000,2003,gasoline,gasoline,1.4,hatchback,3500.0,2
Honda,Accord,mechanical,silver,300000,2003,gasoline,gasoline,2.0,sedan,5300.0,4
Honda,Civic,mechanical,black,188000,2009,gasoline,gasoline,1.4,hatchback,7600.0,4
Honda,Accord,mechanical,white,250000,1996,gasoline,gasoline,1.8,sedan,1750.0,6
Honda,Civic,automatic,black,183000,2008,gasoline,gasoline,1.8,coupe,6200.0,1
Honda,Accord,mechanical,red,260000,1999,gasoline,gasoline,1.8,sedan,2800.0,14
Honda,Accord,automatic,black,290000,2006,gasoline,gasoline,2.4,sedan,5500.0,20
Honda,Civic,automatic,black,185000,2012,hybrid-petrol,gasoline,1.5,sedan,8100.0,6
Honda,Accord,automatic,black,120000,2008,gasoline,gasoline,2.4,sedan,11000.0,1
Honda,Accord,automatic,blue,329916,2001,gasoline,gasoline,3.0,coupe,4000.0,7
Honda,Civic,automatic,grey,192000,2009,hybrid-petrol,gasoline,1.3,sedan,6100.0,15
Honda,Civic,automatic,blue,190000,2010,gasoline,gasoline,1.4,sedan,7300.0,9
Honda,Insight,automatic,red,220000,2009,hybrid-petrol,gasoline,1.3,hatchback,7199.0,18
Honda,Accord,automatic,silver,280000,2000,gasoline,gasoline,2.0,sedan,2800.0,10
Honda,Pilot,automatic,silver,215000,2008,gasoline,gasoline,3.5,suv,12950.0,6
Honda,Insight,automatic,red,110000,2012,hybrid-petrol,gasoline,1.4,liftback,9000.0,5
Honda,Odyssey,automatic,grey,163000,2006,gasoline,gasoline,3.5,minivan,11000.0,31
Honda,Civic,automatic,green,230000,2002,gasoline,gasoline,1.7,sedan,3200.0,2
Honda,Jazz,mechanical,red,227000,2010,gasoline,gasoline,1.2,hatchback,5200.0,36
Honda,Accord,automatic,grey,165000,2008,gasoline,gasoline,2.4,sedan,11500.0,14
Honda,Jazz,mechanical,blue,318000,2002,gasoline,gasoline,1.2,hatchback,3700.0,12
Honda,Accord,automatic,silver,386000,1999,gasoline,gasoline,2.0,sedan,3000.0,4
Honda,Accord,automatic,silver,342000,2001,gasoline,gasoline,2.3,sedan,3750.0,1
Honda,Civic,automatic,red,230136,2005,gasoline,gasoline,1.8,sedan,5300.0,1
Honda,Accord,automatic,silver,270000,1999,gasoline,gasoline,2.0,coupe,3300.0,8
Honda,Accord,mechanical,black,300000,1996,gasoline,gasoline,2.0,sedan,1300.0,1
Honda,CR-V,automatic,black,76000,2013,gasoline,gasoline,2.4,suv,21500.0,3
Honda,Accord,automatic,silver,355000,2006,gas,gasoline,2.0,sedan,7500.0,2
Honda,Accord,mechanical,black,294000,1994,gas,gasoline,1.8,sedan,1450.0,1
Honda,Civic,mechanical,black,160000,2009,gasoline,gasoline,1.4,hatchback,6500.0,5
Honda,Prelude,mechanical,black,295000,1995,gasoline,gasoline,2.0,coupe,2300.0,10
Honda,Accord,automatic,white,116000,2006,gasoline,gasoline,2.4,sedan,5500.0,13
Honda,Accord,automatic,silver,236000,2004,gasoline,gasoline,2.4,sedan,7400.0,4
Honda,Civic,automatic,red,140000,2008,gasoline,gasoline,1.8,hatchback,6950.0,11
Honda,Stream,mechanical,grey,259578,2001,gasoline,gasoline,1.7,minivan,2659.11,1
Honda,Civic,automatic,black,205000,2009,hybrid-petrol,gasoline,1.3,sedan,6600.0,6
Honda,Civic,mechanical,red,400000,1996,gasoline,gasoline,1.4,hatchback,1700.0,29
Honda,Accord,automatic,red,180000,2008,gasoline,gasoline,2.4,sedan,9200.0,1
Honda,Jazz,mechanical,blue,280505,2003,gasoline,gasoline,1.4,hatchback,3550.0,5
Honda,Accord,mechanical,black,282000,2006,gasoline,gasoline,2.4,sedan,8200.0,10
Honda,Civic,mechanical,blue,155000,2008,gasoline,gasoline,1.8,sedan,6500.0,13
Honda,Civic,mechanical,green,200000,1996,gasoline,gasoline,1.4,hatchback,1100.0,1
Honda,Civic,mechanical,silver,170000,2009,gasoline,gasoline,1.8,sedan,8500.0,1
Honda,Accord,mechanical,blue,225000,2004,gasoline,gasoline,2.0,sedan,7000.0,41
Honda,Accord,mechanical,blue,330000,2004,gasoline,gasoline,2.4,sedan,6600.0,3
Honda,CR-V,automatic,red,130000,2011,gasoline,gasoline,2.0,suv,13000.0,1
Honda,Civic,mechanical,silver,300000,1999,gasoline,gasoline,1.4,hatchback,2300.0,14
Honda,Civic,automatic,brown,190000,2009,hybrid-petrol,gasoline,1.3,sedan,6800.0,4
Honda,Civic,automatic,white,120000,2008,hybrid-petrol,gasoline,1.3,sedan,5800.0,13
Honda,CR-V,automatic,blue,247839,1999,gasoline,gasoline,2.0,suv,3800.0,3
Honda,Accord,mechanical,brown,234000,2007,gasoline,gasoline,2.0,sedan,7999.0,1
Honda,Accord,mechanical,black,483292,2000,gasoline,gasoline,2.2,coupe,3200.0,3
Honda,Jazz,mechanical,black,162000,2009,gasoline,gasoline,1.2,hatchback,5900.0,1
Honda,Fit,automatic,red,217261,2009,gasoline,gasoline,1.5,hatchback,7750.0,3
Honda,Accord,mechanical,green,388000,1998,gasoline,gasoline,1.8,sedan,3300.0,11
Honda,Accord,mechanical,black,300000,1996,gasoline,gasoline,1.8,sedan,2000.0,5
Honda,Civic,automatic,black,208000,2009,hybrid-petrol,gasoline,1.3,sedan,7300.0,1
Honda,Civic,automatic,red,102000,2010,gasoline,gasoline,1.8,hatchback,9500.0,8
Honda,Accord,mechanical,red,283000,1996,gasoline,gasoline,1.8,sedan,2050.0,6
